window_start,pattern,side,entry_idx,entry_price,exit_price,exit_type,pnl,outcome
2026-04-01 23:35:00+00:00,chop_down_first,UP,150,0.5053543409439756,1.0,settlement,972.8519388114644,1
2026-04-01 23:45:00+00:00,trend_down,DOWN,150,0.5049621817013754,0.0,settlement,-1002.0,0
2026-04-01 23:50:00+00:00,chop_up_first,DOWN,150,0.5057518577854988,1.0,settlement,971.2997212701791,1
2026-04-01 23:55:00+00:00,trend_down,DOWN,150,0.5054612457665563,0.0,settlement,-1002.0,0
2026-04-02 00:00:00+00:00,chop_up_first,DOWN,150,0.5056159065861073,0.0,settlement,-1002.0,0
2026-04-02 00:05:00+00:00,chop_down_first,UP,150,0.5050502427421527,1.0,settlement,974.0410262974901,1
2026-04-02 00:10:00+00:00,chop_down_first,UP,150,0.505045668578907,1.0,settlement,974.0589231626589,1
2026-04-02 00:15:00+00:00,chop_up_first,DOWN,150,0.505031708230049,1.0,settlement,974.1135464100348,1
2026-04-02 00:20:00+00:00,chop_down_first,UP,150,0.5054208204328323,1.0,settlement,972.5921807204791,1
2026-04-02 00:25:00+00:00,chop_up_first,DOWN,150,0.505065313460988,1.0,settlement,973.9820629160805,1
2026-04-02 00:30:00+00:00,chop_down_first,UP,150,0.5054522758421607,1.0,settlement,972.4692974963455,1
2026-04-02 00:35:00+00:00,chop_up_first,DOWN,150,0.5052955221749819,0.0,settlement,-1002.0,0
2026-04-02 00:40:00+00:00,chop_down_first,UP,150,0.5057930372327316,1.0,settlement,971.1390638752272,1
2026-04-02 00:45:00+00:00,chop_up_first,DOWN,150,0.5054138098721975,1.0,settlement,972.6195701545258,1
2026-04-02 00:50:00+00:00,chop_up_first,DOWN,150,0.5052995314316766,0.0,settlement,-1002.0,0
2026-04-02 00:55:00+00:00,chop_down_first,UP,150,0.5052333440922845,0.0,settlement,-1002.0000000000001,0
2026-04-02 01:00:00+00:00,chop_up_first,DOWN,150,0.5077962817308317,1.0,settlement,963.355076248887,1
2026-04-02 01:05:00+00:00,chop_up_first,DOWN,150,0.5065109977352446,0.0,settlement,-1002.0,0
2026-04-02 01:10:00+00:00,chop_down_first,UP,150,0.5041156647503537,0.0,settlement,-1002.0,0
2026-04-02 01:15:00+00:00,chop_up_first,DOWN,150,0.509838778443548,1.0,settlement,955.4815455323469,1
2026-04-02 01:20:00+00:00,chop_down_first,UP,150,0.5038469564848036,0.0,settlement,-1002.0,0
2026-04-02 01:25:00+00:00,chop_up_first,DOWN,150,0.5059700758958992,0.0,settlement,-1002.0,0
2026-04-02 01:30:00+00:00,chop_up_first,DOWN,150,0.5097832603068456,1.0,settlement,955.6947257924671,1
2026-04-02 01:35:00+00:00,chop_down_first,UP,150,0.5064395285513309,0.0,settlement,-1002.0,0
2026-04-02 01:40:00+00:00,chop_up_first,DOWN,150,0.5075970683667809,1.0,settlement,964.1264065435116,1
2026-04-02 01:45:00+00:00,chop_down_first,UP,150,0.5046425597056958,0.0,settlement,-1002.0,0
2026-04-02 01:50:00+00:00,chop_down_first,UP,150,0.5076049563237061,1.0,settlement,964.095853807154,1
2026-04-02 01:55:00+00:00,chop_down_first,UP,150,0.5068206260687638,1.0,settlement,967.1384854265868,1
2026-04-02 02:00:00+00:00,chop_up_first,DOWN,150,0.5062822335515446,1.0,settlement,969.2325139262342,1
2026-04-02 02:05:00+00:00,chop_down_first,UP,150,0.5069300885966249,0.0,settlement,-1002.0,0
2026-04-02 02:20:00+00:00,chop_down_first,UP,150,0.5063109036245064,1.0,settlement,969.1208920362169,1
2026-04-02 02:25:00+00:00,chop_up_first,DOWN,150,0.5048803978510779,1.0,settlement,974.7057787305407,1
2026-04-02 02:35:00+00:00,chop_up_first,DOWN,150,0.5056821683956763,0.0,settlement,-1002.0,0
2026-04-02 02:40:00+00:00,chop_down_first,UP,150,0.5056487904843676,0.0,settlement,-1002.0,0
2026-04-02 02:45:00+00:00,chop_down_first,UP,150,0.5065767726291247,1.0,settlement,968.0863796427088,1
2026-04-02 02:50:00+00:00,chop_down_first,UP,150,0.5057677972313974,1.0,settlement,971.2375320514878,1
2026-04-02 02:55:00+00:00,chop_down_first,UP,150,0.5054963041040665,0.0,settlement,-1002.0,0
2026-04-02 03:00:00+00:00,chop_up_first,DOWN,150,0.5059127304522609,1.0,settlement,970.6722415303473,1
2026-04-02 03:05:00+00:00,chop_down_first,UP,150,0.505360647282376,1.0,settlement,972.8272948573225,1
2026-04-02 03:10:00+00:00,chop_up_first,DOWN,150,0.5067406831012989,1.0,settlement,967.4491349937595,1
2026-04-02 03:15:00+00:00,chop_down_first,UP,150,0.5057374840103973,0.0,settlement,-1002.0,0
2026-04-02 03:20:00+00:00,chop_down_first,UP,150,0.5066351488332312,1.0,settlement,967.8593796706967,1
2026-04-02 03:25:00+00:00,chop_down_first,UP,150,0.5047049978763092,0.0,settlement,-1002.0,0
2026-04-02 03:30:00+00:00,chop_up_first,DOWN,150,0.5056122564667193,1.0,settlement,971.844556249777,1
2026-04-02 03:35:00+00:00,chop_down_first,UP,150,0.5050254745313617,0.0,settlement,-1002.0,0
2026-04-02 03:45:00+00:00,chop_up_first,DOWN,150,0.5054573737044503,1.0,settlement,972.4493837051981,1
2026-04-02 03:50:00+00:00,chop_down_first,UP,150,0.5059098157822794,1.0,settlement,970.6836065768167,1
2026-04-02 03:55:00+00:00,chop_down_first,UP,150,0.5051577022818188,0.0,settlement,-1002.0,0
2026-04-02 04:00:00+00:00,chop_down_first,UP,150,0.5057587114934903,0.0,settlement,-1002.0,0
2026-04-02 04:05:00+00:00,chop_down_first,UP,150,0.5053656527965152,1.0,settlement,972.8077347113324,1
2026-04-02 04:15:00+00:00,chop_down_first,UP,150,0.5054065180242324,1.0,settlement,972.6480593512042,1
2026-04-02 04:20:00+00:00,trend_down,DOWN,150,0.5064319411224093,1.0,settlement,968.649793115585,1
2026-04-02 04:25:00+00:00,trend_up,UP,150,0.5046304856302217,1.0,settlement,975.6847186582874,1
2026-04-02 04:35:00+00:00,chop_up_first,DOWN,150,0.5057722706482674,1.0,settlement,971.2200793072855,1
2026-04-02 04:40:00+00:00,trend_down,DOWN,150,0.5053533206726059,0.0,settlement,-1002.0,0
2026-04-02 04:45:00+00:00,chop_down_first,UP,150,0.5060060650155602,1.0,settlement,970.3083753340198,1
2026-04-02 04:50:00+00:00,trend_down,DOWN,150,0.5052190132115627,1.0,settlement,973.3809217431075,1
2026-04-02 04:55:00+00:00,chop_down_first,UP,150,0.5049115038116602,1.0,settlement,974.5840002969501,1
2026-04-02 05:00:00+00:00,chop_down_first,UP,150,0.5066949409008389,1.0,settlement,967.6269282374983,1
2026-04-02 05:15:00+00:00,chop_up_first,DOWN,150,0.5055156416581671,1.0,settlement,972.2217999949722,1
2026-04-02 05:20:00+00:00,trend_up,UP,150,0.5062207193707691,1.0,settlement,969.4720512437958,1
2026-04-02 05:30:00+00:00,trend_down,DOWN,150,0.5048964475323616,0.0,settlement,-1002.0,0
2026-04-02 05:35:00+00:00,chop_up_first,DOWN,150,0.5057390768346043,0.0,settlement,-1002.0,0
2026-04-02 05:40:00+00:00,chop_down_first,UP,150,0.5061393454555209,1.0,settlement,969.7890121776819,1
2026-04-02 05:45:00+00:00,chop_up_first,DOWN,150,0.5058428179696489,1.0,settlement,970.944884353149,1
2026-04-02 05:50:00+00:00,chop_down_first,UP,150,0.505428263091894,1.0,settlement,972.5631039603129,1
2026-04-02 05:55:00+00:00,chop_down_first,UP,150,0.506251244056896,1.0,settlement,969.3531802952722,1
2026-04-02 06:00:00+00:00,trend_up,UP,150,0.5051194531277267,1.0,settlement,973.770273388464,1
2026-04-02 06:15:00+00:00,chop_down_first,UP,150,0.5066315596214926,1.0,settlement,967.873335063476,1
2026-04-02 06:20:00+00:00,chop_up_first,DOWN,150,0.5067394975601062,1.0,settlement,967.4537426138243,1
2026-04-02 06:25:00+00:00,trend_up,UP,150,0.5048725396408852,0.0,settlement,-1002.0,0
2026-04-02 06:30:00+00:00,chop_down_first,UP,150,0.5057560462019351,1.0,settlement,971.2833793973562,1
2026-04-02 06:45:00+00:00,chop_down_first,UP,150,0.5058046392268845,1.0,settlement,971.0938046069119,1
2026-04-02 07:00:00+00:00,chop_up_first,DOWN,150,0.5053595185598406,0.0,settlement,-1002.0,0
2026-04-02 07:05:00+00:00,chop_up_first,DOWN,150,0.5052628214449714,1.0,settlement,973.2096486060038,1
2026-04-02 07:10:00+00:00,chop_up_first,DOWN,150,0.5062589910501424,1.0,settlement,969.3230137993801,1
2026-04-02 07:15:00+00:00,chop_down_first,UP,150,0.5068326556115583,1.0,settlement,967.0917484308219,1
2026-04-02 07:20:00+00:00,chop_up_first,DOWN,150,0.5053667910090126,1.0,settlement,972.8032869500558,1
2026-04-02 07:25:00+00:00,chop_up_first,DOWN,150,0.5055961672717962,1.0,settlement,971.9073683750839,1
2026-04-02 07:30:00+00:00,chop_down_first,UP,150,0.5063459118957379,1.0,settlement,968.9846106262216,1
2026-04-02 07:35:00+00:00,chop_down_first,UP,150,0.5058056421610769,1.0,settlement,971.0898922677117,1
2026-04-02 07:40:00+00:00,chop_down_first,UP,150,0.5054709222033741,1.0,settlement,972.3964611251346,1
2026-04-02 07:50:00+00:00,chop_up_first,DOWN,150,0.5056563787772016,1.0,settlement,971.6723235122699,1
2026-04-02 08:00:00+00:00,chop_up_first,DOWN,150,0.5065881797640054,1.0,settlement,968.0420180844317,1
2026-04-02 08:15:00+00:00,chop_up_first,DOWN,150,0.505507198051634,1.0,settlement,972.2547758895834,1
2026-04-02 08:20:00+00:00,chop_up_first,DOWN,150,0.5062381040067091,1.0,settlement,969.4043492600739,1
2026-04-02 08:35:00+00:00,chop_up_first,DOWN,150,0.5070266750287987,1.0,settlement,966.3382534919182,1
2026-04-02 08:45:00+00:00,chop_down_first,UP,150,0.5055633603432258,0.0,settlement,-1002.0,0
2026-04-02 08:50:00+00:00,chop_down_first,UP,150,0.5051097134516281,0.0,settlement,-1002.0,0
2026-04-02 09:00:00+00:00,chop_down_first,UP,150,0.5044869537902371,0.0,settlement,-1002.0,0
2026-04-02 09:05:00+00:00,chop_up_first,DOWN,150,0.5054930043532524,1.0,settlement,972.3102108344316,1
2026-04-02 09:10:00+00:00,chop_down_first,UP,150,0.5053144820808538,1.0,settlement,973.0077137910191,1
2026-04-02 09:15:00+00:00,chop_up_first,DOWN,150,0.5049690000707062,1.0,settlement,974.3589445297813,1
2026-04-02 09:20:00+00:00,chop_down_first,UP,150,0.5060336049027983,1.0,settlement,970.2010363159606,1
2026-04-02 09:25:00+00:00,chop_down_first,UP,150,0.5066237355576578,1.0,settlement,967.9037568807703,1
2026-04-02 09:30:00+00:00,chop_up_first,DOWN,150,0.5051171246960857,1.0,settlement,973.7793810702173,1
2026-04-02 09:40:00+00:00,chop_up_first,DOWN,150,0.505748770832406,1.0,settlement,971.3117657555616,1
2026-04-02 09:45:00+00:00,chop_up_first,DOWN,150,0.5055771805537633,1.0,settlement,971.9814975566766,1
2026-04-02 09:55:00+00:00,chop_down_first,UP,150,0.5053562631646773,1.0,settlement,972.8444270785419,1
2026-04-02 10:00:00+00:00,trend_down,DOWN,150,0.5055596626569748,1.0,settlement,972.049897009186,1
2026-04-02 10:05:00+00:00,chop_up_first,DOWN,150,0.5053584462776253,1.0,settlement,972.8358958895002,1
2026-04-02 10:10:00+00:00,chop_up_first,DOWN,150,0.5049419744884959,1.0,settlement,974.4647235179248,1
2026-04-02 10:30:00+00:00,trend_up,UP,150,0.5055642093048468,1.0,settlement,972.032143953099,1
2026-04-02 10:35:00+00:00,chop_down_first,UP,150,0.5052159496113885,0.0,settlement,-1002.0,0
2026-04-02 10:40:00+00:00,chop_down_first,UP,150,0.5065960009784671,1.0,settlement,968.0116030770246,1
2026-04-02 10:45:00+00:00,chop_up_first,DOWN,150,0.5052940856327898,1.0,settlement,973.0874359635238,1
2026-04-02 10:50:00+00:00,chop_down_first,UP,150,0.505481201180898,0.0,settlement,-1002.0,0
2026-04-02 10:55:00+00:00,chop_up_first,DOWN,150,0.5048476315806208,1.0,settlement,974.8340734319676,1
2026-04-02 11:00:00+00:00,chop_up_first,DOWN,150,0.5056163985022583,0.0,settlement,-1002.0,0
2026-04-02 11:05:00+00:00,trend_down,DOWN,150,0.5057036140006624,1.0,settlement,971.4879727371152,1
2026-04-02 11:10:00+00:00,chop_up_first,DOWN,150,0.5060185472878257,1.0,settlement,970.2597231842826,1
2026-04-02 11:15:00+00:00,trend_up,UP,150,0.5056835020986044,1.0,settlement,971.5664617458644,1
2026-04-02 11:35:00+00:00,chop_down_first,UP,150,0.5051842725144285,0.0,settlement,-1002.0,0
2026-04-02 11:50:00+00:00,chop_down_first,UP,150,0.5049251461000128,0.0,settlement,-1002.0,0
2026-04-02 11:55:00+00:00,chop_up_first,DOWN,150,0.5056029611535177,1.0,settlement,971.8808446119333,1
2026-04-02 12:00:00+00:00,chop_up_first,DOWN,150,0.50585024279125,1.0,settlement,970.915925656373,1
2026-04-02 12:05:00+00:00,trend_up,UP,150,0.505787996204303,0.0,settlement,-1002.0,0
2026-04-02 12:10:00+00:00,chop_up_first,DOWN,150,0.5051991699772448,0.0,settlement,-1002.0,0
2026-04-02 12:15:00+00:00,chop_up_first,DOWN,150,0.5063941266159718,1.0,settlement,968.7969495405337,1
2026-04-02 12:20:00+00:00,chop_up_first,DOWN,150,0.5063279957922586,0.0,settlement,-1002.0,0
2026-04-02 12:25:00+00:00,chop_up_first,DOWN,150,0.5054484100445936,0.0,settlement,-1002.0,0
2026-04-02 12:30:00+00:00,chop_down_first,UP,150,0.5052262761022065,0.0,settlement,-1002.0,0
2026-04-02 12:35:00+00:00,chop_down_first,UP,150,0.5055116870913995,1.0,settlement,972.2372441323116,1
2026-04-02 12:40:00+00:00,chop_down_first,UP,150,0.5054936215563345,1.0,settlement,972.307800219747,1
2026-04-02 12:45:00+00:00,chop_up_first,DOWN,150,0.5055895829220144,1.0,settlement,971.9330747918877,1
2026-04-02 12:50:00+00:00,chop_up_first,DOWN,150,0.5055208778475754,1.0,settlement,972.2013509893391,1
2026-04-02 12:55:00+00:00,chop_up_first,DOWN,150,0.5052418171802106,1.0,settlement,973.2917633973905,1
2026-04-02 13:00:00+00:00,chop_down_first,UP,150,0.5059069542866231,0.0,settlement,-1002.0,0
2026-04-02 13:05:00+00:00,chop_down_first,UP,150,0.506707377060765,1.0,settlement,967.5785875253177,1
2026-04-02 13:10:00+00:00,chop_up_first,DOWN,150,0.5056088225729677,1.0,settlement,971.8579618158703,1
2026-04-02 13:15:00+00:00,chop_down_first,UP,150,0.5043801221664845,0.0,settlement,-1002.0,0
2026-04-02 13:20:00+00:00,chop_down_first,UP,150,0.5060982209287708,1.0,settlement,969.9492357995474,1
2026-04-02 13:25:00+00:00,chop_down_first,UP,150,0.5056660556112041,1.0,settlement,971.6345537248023,1
2026-04-02 13:30:00+00:00,chop_up_first,DOWN,150,0.5072197388087155,1.0,settlement,965.5890420667744,1
2026-04-02 13:35:00+00:00,chop_up_first,DOWN,150,0.5061260196567797,1.0,settlement,969.8409274369569,1
2026-04-02 13:40:00+00:00,chop_down_first,UP,150,0.5053787987333731,1.0,settlement,972.7563659205324,1
2026-04-02 13:45:00+00:00,chop_down_first,UP,150,0.5068071737703163,1.0,settlement,967.190752718688,1
2026-04-02 13:50:00+00:00,chop_down_first,UP,150,0.505991480825499,1.0,settlement,970.3652231690035,1
2026-04-02 13:55:00+00:00,chop_up_first,DOWN,150,0.5048558459593835,0.0,settlement,-1002.0,0
2026-04-02 14:00:00+00:00,chop_up_first,DOWN,150,0.5060257118209698,1.0,settlement,970.231799069311,1
2026-04-02 14:05:00+00:00,chop_down_first,UP,150,0.5068285634327817,1.0,settlement,967.1076470522563,1
2026-04-02 14:10:00+00:00,chop_down_first,UP,150,0.5059913702339581,1.0,settlement,970.3656542572041,1
2026-04-02 14:15:00+00:00,trend_down,DOWN,150,0.5051291019391283,0.0,settlement,-1002.0,0
2026-04-02 14:20:00+00:00,chop_down_first,UP,150,0.5065945698334006,1.0,settlement,968.0171684197163,1
2026-04-02 14:30:00+00:00,trend_up,UP,150,0.5060457368905265,1.0,settlement,970.1537545842396,1
2026-04-02 14:35:00+00:00,chop_down_first,UP,150,0.5117239286665212,1.0,settlement,948.2703393226973,1
2026-04-02 14:40:00+00:00,chop_up_first,DOWN,150,0.5053271368359502,0.0,settlement,-1002.0,0
2026-04-02 14:45:00+00:00,chop_up_first,DOWN,150,0.5079750654356437,1.0,settlement,962.6633622540245,1
2026-04-02 14:50:00+00:00,chop_down_first,UP,150,0.505316046291276,1.0,settlement,973.0016001366586,1
2026-04-02 14:55:00+00:00,chop_down_first,UP,150,0.5057482512636767,1.0,settlement,971.3137929916105,1
2026-04-02 15:00:00+00:00,chop_up_first,DOWN,150,0.5060518794925138,1.0,settlement,970.1298160197105,1
2026-04-02 15:05:00+00:00,chop_up_first,DOWN,150,0.5060190353847057,0.0,settlement,-1002.0,0
2026-04-02 15:10:00+00:00,chop_down_first,UP,150,0.506644288960023,1.0,settlement,967.8238423817456,1
2026-04-02 15:15:00+00:00,chop_up_first,DOWN,150,0.5058013183074019,1.0,settlement,971.106759269977,1
2026-04-02 15:20:00+00:00,chop_up_first,DOWN,150,0.5067991329709718,1.0,settlement,967.2219956050378,1
2026-04-02 15:25:00+00:00,chop_down_first,UP,150,0.5049869073154282,1.0,settlement,974.2888612409566,1
2026-04-02 15:30:00+00:00,chop_up_first,DOWN,150,0.5062259507303305,1.0,settlement,969.4516779714448,1
2026-04-02 15:35:00+00:00,chop_down_first,UP,150,0.5077996988197131,1.0,settlement,963.3418509693237,1
2026-04-02 15:40:00+00:00,chop_up_first,DOWN,150,0.5067332004601082,0.0,settlement,-1002.0,0
2026-04-02 15:45:00+00:00,chop_up_first,DOWN,150,0.5056081869616488,1.0,settlement,971.8604431967001,1
2026-04-02 15:50:00+00:00,chop_up_first,DOWN,150,0.5058467723276844,0.0,settlement,-1002.0,0
2026-04-02 15:55:00+00:00,chop_up_first,DOWN,150,0.5058483984998825,0.0,settlement,-1002.0,0
2026-04-02 16:00:00+00:00,chop_down_first,UP,150,0.5049397979656968,0.0,settlement,-1002.0,0
2026-04-02 16:05:00+00:00,chop_up_first,DOWN,150,0.5044611290689001,0.0,settlement,-1002.0,0
2026-04-02 16:10:00+00:00,chop_down_first,UP,150,0.5051735269554894,0.0,settlement,-1002.0,0
2026-04-02 16:15:00+00:00,chop_down_first,UP,150,0.5048820901482433,0.0,settlement,-1002.0,0
2026-04-02 16:20:00+00:00,chop_up_first,DOWN,150,0.5050684615005206,1.0,settlement,973.9697468240576,1
2026-04-02 16:25:00+00:00,chop_up_first,DOWN,150,0.5046855378104805,0.0,settlement,-1002.0,0
2026-04-02 16:30:00+00:00,chop_down_first,UP,150,0.506258973239411,1.0,settlement,969.3230831526288,1
2026-04-02 16:35:00+00:00,chop_down_first,UP,150,0.5067498823628707,1.0,settlement,967.4133826860125,1
2026-04-02 16:40:00+00:00,chop_down_first,UP,150,0.5057565163076898,1.0,settlement,971.281545210663,1
2026-04-02 16:45:00+00:00,chop_down_first,UP,150,0.5049585637407434,0.0,settlement,-1002.0,0
2026-04-02 16:50:00+00:00,chop_up_first,DOWN,150,0.5046549971128684,0.0,settlement,-1002.0,0
2026-04-02 16:55:00+00:00,chop_up_first,DOWN,150,0.5056658456332205,1.0,settlement,971.6353732774925,1
2026-04-02 17:00:00+00:00,chop_up_first,DOWN,150,0.5075032222408066,1.0,settlement,964.4899773315257,1
2026-04-02 17:05:00+00:00,chop_down_first,UP,150,0.5054040749760937,1.0,settlement,972.657604506269,1
2026-04-02 17:10:00+00:00,trend_up,UP,150,0.5061686899846796,1.0,settlement,969.6747000495169,1
2026-04-02 17:15:00+00:00,chop_down_first,UP,150,0.5071586220380467,1.0,settlement,965.8261526728626,1
2026-04-02 17:20:00+00:00,chop_down_first,UP,150,0.5049582457253288,1.0,settlement,974.4010360232052,1
2026-04-02 17:25:00+00:00,chop_up_first,DOWN,150,0.5058452373082235,1.0,settlement,970.9354482226645,1
2026-04-02 17:35:00+00:00,chop_up_first,DOWN,150,0.5052613885685744,1.0,settlement,973.2152501250366,1
2026-04-02 17:40:00+00:00,chop_up_first,DOWN,150,0.5056798787056999,1.0,settlement,971.5806031167497,1
2026-04-02 17:45:00+00:00,chop_up_first,DOWN,150,0.5063716365232757,1.0,settlement,968.8844809164708,1
2026-04-02 17:50:00+00:00,chop_up_first,DOWN,150,0.5054766398914131,0.0,settlement,-1002.0,0
2026-04-02 17:55:00+00:00,chop_up_first,DOWN,150,0.504932593075757,1.0,settlement,974.5014453132483,1
2026-04-02 18:00:00+00:00,trend_down,DOWN,150,0.5056936716962693,0.0,settlement,-1002.0,0
2026-04-02 18:05:00+00:00,chop_up_first,DOWN,150,0.5059386737724167,1.0,settlement,970.5710876352657,1
2026-04-02 18:10:00+00:00,chop_down_first,UP,150,0.5053898994078275,0.0,settlement,-1002.0,0
2026-04-02 18:15:00+00:00,chop_down_first,UP,150,0.5055786611755259,1.0,settlement,971.9757166165608,1
2026-04-02 18:25:00+00:00,chop_up_first,DOWN,150,0.5049980263312853,1.0,settlement,974.2453474329006,1
2026-04-02 18:45:00+00:00,trend_up,UP,150,0.5060506563420418,1.0,settlement,970.1345827589394,1
2026-04-02 18:50:00+00:00,chop_down_first,UP,150,0.506198874564299,1.0,settlement,969.5571293180163,1
2026-04-02 19:00:00+00:00,chop_down_first,UP,150,0.5058517747347854,0.0,settlement,-1002.0,0
2026-04-02 19:05:00+00:00,chop_down_first,UP,150,0.5052837999700314,1.0,settlement,973.1276412566401,1
2026-04-02 19:10:00+00:00,trend_up,UP,150,0.5054521857543457,1.0,settlement,972.4696494101956,1
2026-04-02 19:15:00+00:00,trend_down,DOWN,150,0.5049904608484472,1.0,settlement,974.2749544283173,1
2026-04-02 19:20:00+00:00,chop_up_first,DOWN,150,0.506391228948245,1.0,settlement,968.8082268186349,1
2026-04-02 19:25:00+00:00,chop_down_first,UP,150,0.5052098694658463,1.0,settlement,973.416673975859,1
2026-04-02 19:30:00+00:00,chop_up_first,DOWN,150,0.5058251585875692,1.0,settlement,971.0137638601162,1
2026-04-02 19:35:00+00:00,chop_up_first,DOWN,150,0.5057924688282237,0.0,settlement,-1002.0,0
2026-04-02 19:40:00+00:00,chop_down_first,UP,150,0.5056461119624336,1.0,settlement,971.7123976425339,1
2026-04-02 19:45:00+00:00,chop_down_first,UP,150,0.50518868109063,0.0,settlement,-1002.0,0
2026-04-02 19:50:00+00:00,chop_down_first,UP,150,0.5061104783342323,1.0,settlement,969.9014774891242,1
2026-04-02 19:55:00+00:00,chop_down_first,UP,150,0.505175505038874,0.0,settlement,-1002.0,0
2026-04-02 20:00:00+00:00,chop_up_first,DOWN,150,0.5073620240369404,1.0,settlement,965.037248982862,1
2026-04-02 20:20:00+00:00,chop_up_first,DOWN,150,0.5058685245461522,1.0,settlement,970.8446257757809,1
2026-04-02 20:30:00+00:00,chop_up_first,DOWN,150,0.5055834170970318,1.0,settlement,971.9571478240621,1
2026-04-02 20:35:00+00:00,chop_down_first,UP,150,0.5058869548300702,1.0,settlement,970.7727518398511,1
2026-04-02 20:40:00+00:00,chop_up_first,DOWN,150,0.5060654995097652,1.0,settlement,970.0767390125994,1
2026-04-02 20:45:00+00:00,chop_up_first,DOWN,150,0.5056728551023965,1.0,settlement,971.6080153994218,1
2026-04-02 20:55:00+00:00,trend_down,DOWN,150,0.5052985770049504,1.0,settlement,973.069880298164,1
2026-04-02 21:00:00+00:00,chop_down_first,UP,150,0.5057044888899803,0.0,settlement,-1002.0,0
2026-04-02 21:05:00+00:00,chop_down_first,UP,150,0.5055596495375427,0.0,settlement,-1002.0,0
2026-04-02 21:10:00+00:00,chop_up_first,DOWN,150,0.5068099401845372,1.0,settlement,967.180003921417,1
2026-04-02 21:15:00+00:00,chop_up_first,DOWN,150,0.5048519645086665,0.0,settlement,-1002.0,0
2026-04-02 21:20:00+00:00,chop_down_first,UP,150,0.5055750539043721,0.0,settlement,-1002.0,0
2026-04-02 21:25:00+00:00,chop_down_first,UP,150,0.505398986096895,1.0,settlement,972.6774873993585,1
2026-04-02 21:40:00+00:00,chop_up_first,DOWN,150,0.5054134562791549,1.0,settlement,972.620951620993,1
2026-04-02 21:45:00+00:00,chop_down_first,UP,150,0.5055810821701558,1.0,settlement,971.9662641572457,1
2026-04-02 21:50:00+00:00,chop_down_first,UP,150,0.505458207966372,1.0,settlement,972.4461248641882,1
2026-04-02 21:55:00+00:00,chop_down_first,UP,150,0.5056651878713373,1.0,settlement,971.6379405535299,1
2026-04-02 22:05:00+00:00,chop_up_first,DOWN,150,0.5054902505708153,1.0,settlement,972.3209663747765,1
2026-04-02 22:10:00+00:00,chop_down_first,UP,150,0.5052198491436116,0.0,settlement,-1002.0,0
2026-04-02 22:15:00+00:00,chop_down_first,UP,150,0.5059005471672643,1.0,settlement,970.7197481564186,1
2026-04-02 22:20:00+00:00,chop_up_first,DOWN,150,0.5052154010956922,1.0,settlement,973.3950450353949,1
2026-04-02 22:25:00+00:00,chop_up_first,DOWN,150,0.5052826590834841,1.0,settlement,973.1321009318625,1
2026-04-02 22:30:00+00:00,chop_down_first,UP,150,0.5058061272368788,1.0,settlement,971.0880000443675,1
2026-04-02 22:45:00+00:00,chop_up_first,DOWN,150,0.5057458353584827,1.0,settlement,971.3232193451435,1
2026-04-02 22:50:00+00:00,chop_down_first,UP,150,0.5055791692523541,1.0,settlement,971.9737328890218,1
2026-04-02 22:55:00+00:00,chop_down_first,UP,150,0.5052970363192958,0.0,settlement,-1002.0,0
2026-04-02 23:00:00+00:00,chop_up_first,DOWN,150,0.5049686952511744,0.0,settlement,-1002.0,0
2026-04-02 23:05:00+00:00,chop_down_first,UP,150,0.5047069908654649,0.0,settlement,-1002.0,0
2026-04-02 23:25:00+00:00,chop_up_first,DOWN,150,0.5055967272843364,1.0,settlement,971.9051820221672,1
2026-04-02 23:35:00+00:00,chop_up_first,DOWN,150,0.5059008157665775,1.0,settlement,970.7187007748904,1
2026-04-02 23:40:00+00:00,trend_up,UP,150,0.5052650758756583,0.0,settlement,-1002.0,0
2026-04-02 23:55:00+00:00,trend_up,UP,150,0.5052742628384368,1.0,settlement,973.1649221031349,1
2026-04-03 00:00:00+00:00,chop_down_first,UP,150,0.5056933644756872,1.0,settlement,971.5279719059512,1
2026-04-03 00:05:00+00:00,chop_up_first,DOWN,150,0.5057733970354615,1.0,settlement,971.2156848297553,1
2026-04-03 00:10:00+00:00,chop_up_first,DOWN,150,0.504885538246456,0.0,settlement,-1002.0,0
2026-04-03 00:15:00+00:00,chop_up_first,DOWN,150,0.5056131709385888,1.0,settlement,971.8409862768705,1
2026-04-03 00:25:00+00:00,chop_up_first,DOWN,150,0.5071188988783913,1.0,settlement,965.9802945764864,1
2026-04-03 00:40:00+00:00,chop_up_first,DOWN,150,0.505371065690353,1.0,settlement,972.7865830757452,1
2026-04-03 00:45:00+00:00,chop_up_first,DOWN,150,0.5060389598650495,1.0,settlement,970.1801662586346,1
2026-04-03 00:55:00+00:00,chop_down_first,UP,150,0.5054704700191089,1.0,settlement,972.3982273826429,1
2026-04-03 01:00:00+00:00,chop_up_first,DOWN,150,0.5055781437085486,1.0,settlement,971.9777370109548,1
2026-04-03 01:05:00+00:00,chop_down_first,UP,150,0.5054413446733076,1.0,settlement,972.5119993004492,1
2026-04-03 01:10:00+00:00,chop_up_first,DOWN,150,0.5055702615537309,0.0,settlement,-1002.0,0
2026-04-03 01:15:00+00:00,chop_up_first,DOWN,150,0.5060614797830114,1.0,settlement,970.0924035315264,1
2026-04-03 01:25:00+00:00,chop_down_first,UP,150,0.5058330240478003,1.0,settlement,970.9830844450576,1
