window_start,LIVE_ORB,LIVE_VWM,LIVE_RENKO,CONSENSUS_2_OF_3,CHEAP_LEADER_PULLBACK,OPEN_FLIP_VALUE,LIVE_PRIORITY_PORTFOLIO
2026-03-26 06:10:00+00:00,10182.458875329208,10126.732017990274,10065.48464621867,10154.75657786032,10204.589739586103,10009.37408739394,10182.458875329208
2026-03-26 06:15:00+00:00,10191.868370589717,10136.141535440524,10065.48464621867,10164.166073120829,10213.959021920917,10009.37408739394,10191.868370589717
2026-03-26 06:20:00+00:00,10201.240196185066,10145.513361035872,10074.828199234827,10173.509626136987,10223.32650166806,10009.37408739394,10201.240196185066
2026-03-26 06:25:00+00:00,10210.604936295947,10154.878101146753,10084.174409739644,10182.855836641804,10232.686223416478,10009.37408739394,10210.604936295947
2026-03-26 06:30:00+00:00,10220.017465263209,10154.878101146753,10084.174409739644,10182.855836641804,10242.073498447982,10009.37408739394,10220.017465263209
2026-03-26 06:35:00+00:00,10229.428454153978,10154.878101146753,10084.174409739644,10182.855836641804,10242.073498447982,10009.37408739394,10229.428454153978
2026-03-26 06:40:00+00:00,10238.826464183005,10164.27611117578,10084.174409739644,10192.25384667083,10251.469652612403,10009.37408739394,10238.826464183005
2026-03-26 06:45:00+00:00,10248.241772196327,10164.27611117578,10084.174409739644,10192.25384667083,10260.85662125383,10009.37408739394,10248.241772196327
2026-03-26 06:50:00+00:00,10257.651790198015,10173.686129177468,10084.174409739644,10201.663864672517,10260.85662125383,10009.37408739394,10257.651790198015
2026-03-26 06:55:00+00:00,10267.053702739866,10173.686129177468,10084.174409739644,10201.663864672517,10270.2570496703,10009.37408739394,10267.053702739866
2026-03-26 07:00:00+00:00,10257.053702739866,10173.686129177468,10093.55045282866,10201.663864672517,10279.633092759315,10018.750130482955,10257.053702739866
2026-03-26 07:05:00+00:00,10247.053702739866,10163.686129177468,10093.55045282866,10191.663864672517,10269.633092759315,10018.750130482955,10247.053702739866
2026-03-26 07:10:00+00:00,10237.053702739866,10153.686129177468,10093.55045282866,10181.663864672517,10269.633092759315,10018.750130482955,10237.053702739866
2026-03-26 07:15:00+00:00,10246.455870201386,10153.686129177468,10093.55045282866,10181.663864672517,10279.035324088514,10018.750130482955,10246.455870201386
2026-03-26 07:20:00+00:00,10255.827462198435,10163.057721174517,10102.90552878498,10191.01894062884,10288.402548056874,10018.750130482955,10255.827462198435
2026-03-26 07:25:00+00:00,10265.230117062172,10172.460376038254,10112.26839866866,10200.381810512517,10297.803789524709,10018.750130482955,10265.230117062172
2026-03-26 07:30:00+00:00,10255.230117062172,10162.460376038254,10112.26839866866,10190.381810512517,10287.803789524709,10018.750130482955,10255.230117062172
2026-03-26 07:35:00+00:00,10264.628470249809,10171.858782365773,10112.26839866866,10199.780163700154,10297.200377730085,10018.750130482955,10264.628470249809
2026-03-26 07:40:00+00:00,10274.025170741397,10181.255482857361,10112.26839866866,10209.176864191742,10306.59509765208,10018.750130482955,10274.025170741397
2026-03-26 07:45:00+00:00,10283.440344913912,10190.670663431232,10112.26839866866,10218.592038364257,10306.59509765208,10018.750130482955,10283.440344913912
2026-03-26 07:50:00+00:00,10292.849975094852,10200.080293612173,10112.26839866866,10228.001668545197,10315.99221863536,10018.750130482955,10292.849975094852
2026-03-26 07:55:00+00:00,10302.249583429897,10209.47990194722,10112.26839866866,10237.401276880244,10325.390123334779,10018.750130482955,10302.249583429897
2026-03-26 08:00:00+00:00,10311.656569807621,10209.47990194722,10112.26839866866,10237.401276880244,10334.778614129324,10018.750130482955,10311.656569807621
2026-03-26 08:05:00+00:00,10301.656569807621,10209.47990194722,10112.26839866866,10237.401276880244,10324.778614129324,10018.750130482955,10301.656569807621
2026-03-26 08:10:00+00:00,10311.052787883393,10218.876120022991,10121.626992034628,10246.759870246211,10334.172805700542,10018.750130482955,10311.052787883393
2026-03-26 08:15:00+00:00,10301.052787883393,10218.876120022991,10121.626992034628,10246.759870246211,10343.551394252465,10018.750130482955,10301.052787883393
2026-03-26 08:20:00+00:00,10310.43457863799,10228.25791077759,10131.003634422827,10256.13651263441,10352.929785913613,10018.750130482955,10310.43457863799
2026-03-26 08:25:00+00:00,10300.43457863799,10228.25791077759,10131.003634422827,10256.13651263441,10352.929785913613,10018.750130482955,10300.43457863799
2026-03-26 08:30:00+00:00,10309.83460172063,10237.657933860228,10131.003634422827,10265.536535717049,10362.328144867324,10018.750130482955,10309.83460172063
2026-03-26 08:35:00+00:00,10319.246384659487,10247.069732629783,10131.003634422827,10274.948318655906,10371.720018722131,10018.750130482955,10319.246384659487
2026-03-26 08:40:00+00:00,10328.644857568434,10256.46820553873,10131.003634422827,10284.346791564853,10381.116679850149,10018.750130482955,10328.644857568434
2026-03-26 08:45:00+00:00,10338.03065607206,10256.46820553873,10131.003634422827,10284.346791564853,10390.499460324867,10018.750130482955,10338.03065607206
2026-03-26 08:50:00+00:00,10347.435975070914,10256.46820553873,10131.003634422827,10284.346791564853,10399.9036198193,10018.750130482955,10347.435975070914
2026-03-26 08:55:00+00:00,10337.435975070914,10256.46820553873,10131.003634422827,10284.346791564853,10399.9036198193,10018.750130482955,10337.435975070914
2026-03-26 09:00:00+00:00,10327.435975070914,10256.46820553873,10131.003634422827,10284.346791564853,10399.9036198193,10018.750130482955,10327.435975070914
2026-03-26 09:05:00+00:00,10336.84319045637,10256.46820553873,10140.3794224101,10293.722579552128,10409.279407806576,10018.750130482955,10336.84319045637
2026-03-26 09:10:00+00:00,10346.24845353961,10265.87346862197,10140.3794224101,10303.12784263537,10418.683506055868,10018.750130482955,10346.24845353961
2026-03-26 09:15:00+00:00,10355.626627800733,10275.251642883093,10149.739013587336,10312.487433812605,10428.0579375092,10018.750130482955,10355.626627800733
2026-03-26 09:20:00+00:00,10345.626627800733,10265.251642883093,10149.739013587336,10302.487433812605,10418.0579375092,10018.750130482955,10345.626627800733
2026-03-26 09:25:00+00:00,10355.022010883411,10274.64702596577,10159.116886555628,10311.865306780895,10427.451214586377,10018.750130482955,10355.022010883411
2026-03-26 09:30:00+00:00,10364.300929481584,10283.925944563944,10168.315636646175,10321.064056871444,10436.717012318317,10018.750130482955,10364.300929481584
2026-03-26 09:35:00+00:00,10373.710833637544,10293.33586977315,10168.315636646175,10330.473961027403,10446.095103584657,10018.750130482955,10373.710833637544
2026-03-26 09:40:00+00:00,10383.119010951603,10293.33586977315,10168.315636646175,10330.473961027403,10455.494682728111,10018.750130482955,10383.119010951603
2026-03-26 09:45:00+00:00,10392.515188655825,10302.732047477371,10168.315636646175,10339.870138731625,10464.888830083768,10018.750130482955,10392.515188655825
2026-03-26 09:50:00+00:00,10401.906572921152,10312.123431742699,10177.687791067292,10349.242293152742,10474.277727714454,10018.750130482955,10401.906572921152
2026-03-26 09:55:00+00:00,10391.906572921152,10302.123431742699,10177.687791067292,10339.242293152742,10483.67532283777,10018.750130482955,10391.906572921152
2026-03-26 10:00:00+00:00,10401.31502674467,10311.531885566217,10177.687791067292,10348.65074697626,10493.064683760362,10018.750130482955,10401.31502674467
