sample,strategy,variant,momentum_bps,entry_cap,entry_window_seconds,slippage_cents,momentum_lookback_seconds,total_pnl,trades,signals,fill_rate,win_rate,profit_factor,avg_entry_price,avg_pnl,max_drawdown,raw_5m_sharpe
TRAIN,follow_mom15bps_cap0.52_win5s_slip5.00c,follow,15.0,0.52,5,5.0,10,0.0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom15bps_cap0.52_win10s_slip0.00c,follow,15.0,0.52,10,0.0,10,-40.79405940594006,10,10,1.0,0.3,0.4183909408904962,0.505,-4.079405940594059,-0.005057603960396007,-0.01633436824392513
TRAIN,follow_mom15bps_cap0.52_win10s_slip1.00c,follow,15.0,0.52,10,1.0,10,-41.94757281553393,10,10,1.0,0.3,0.4019450696388083,0.5149999999999999,-4.1947572815533976,-0.005134504854368949,-0.016989514591931616
TRAIN,follow_mom15bps_cap0.52_win10s_slip2.00c,follow,15.0,0.52,10,2.0,10,0.0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom15bps_cap0.52_win10s_slip5.00c,follow,15.0,0.52,10,5.0,10,0.0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom15bps_cap0.52_win20s_slip0.00c,follow,15.0,0.52,20,0.0,10,-40.79405940594006,10,10,1.0,0.3,0.4183909408904962,0.505,-4.079405940594059,-0.005057603960396007,-0.01633436824392513
TRAIN,follow_mom15bps_cap0.52_win20s_slip1.00c,follow,15.0,0.52,20,1.0,10,-41.94757281553393,10,10,1.0,0.3,0.4019450696388083,0.5149999999999999,-4.1947572815533976,-0.005134504854368949,-0.016989514591931616
TRAIN,follow_mom15bps_cap0.52_win20s_slip2.00c,follow,15.0,0.52,20,2.0,10,0.0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom15bps_cap0.52_win20s_slip5.00c,follow,15.0,0.52,20,5.0,10,0.0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom15bps_cap0.52_win30s_slip0.00c,follow,15.0,0.52,30,0.0,10,-40.79405940594006,10,10,1.0,0.3,0.4183909408904962,0.505,-4.079405940594059,-0.005057603960396007,-0.01633436824392513
TRAIN,follow_mom15bps_cap0.52_win30s_slip1.00c,follow,15.0,0.52,30,1.0,10,-41.94757281553393,10,10,1.0,0.3,0.4019450696388083,0.5149999999999999,-4.1947572815533976,-0.005134504854368949,-0.016989514591931616
TRAIN,follow_mom15bps_cap0.52_win30s_slip2.00c,follow,15.0,0.52,30,2.0,10,0.0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom15bps_cap0.52_win30s_slip5.00c,follow,15.0,0.52,30,5.0,10,0.0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom15bps_cap0.52_win60s_slip0.00c,follow,15.0,0.52,60,0.0,10,-40.79405940594006,10,10,1.0,0.3,0.4183909408904962,0.505,-4.079405940594059,-0.005057603960396007,-0.01633436824392513
TRAIN,follow_mom15bps_cap0.52_win60s_slip1.00c,follow,15.0,0.52,60,1.0,10,-41.94757281553393,10,10,1.0,0.3,0.4019450696388083,0.5149999999999999,-4.1947572815533976,-0.005134504854368949,-0.016989514591931616
TRAIN,follow_mom15bps_cap0.52_win60s_slip2.00c,follow,15.0,0.52,60,2.0,10,0.0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom15bps_cap0.52_win60s_slip5.00c,follow,15.0,0.52,60,5.0,10,0.0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom15bps_cap0.53_win5s_slip0.00c,follow,15.0,0.53,5,0.0,10,-40.79405940594006,10,10,1.0,0.3,0.4183909408904962,0.505,-4.079405940594059,-0.005057603960396007,-0.01633436824392513
TRAIN,follow_mom15bps_cap0.53_win5s_slip1.00c,follow,15.0,0.53,5,1.0,10,-41.94757281553393,10,10,1.0,0.3,0.4019450696388083,0.5149999999999999,-4.1947572815533976,-0.005134504854368949,-0.016989514591931616
TRAIN,follow_mom15bps_cap0.53_win5s_slip2.00c,follow,15.0,0.53,5,2.0,10,-43.057142857142026,10,10,1.0,0.3,0.3861257077681372,0.5250000000000001,-4.305714285714286,-0.005208476190476152,-0.01762839000004636
TRAIN,follow_mom15bps_cap0.53_win5s_slip5.00c,follow,15.0,0.53,5,5.0,10,0.0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom15bps_cap0.53_win10s_slip0.00c,follow,15.0,0.53,10,0.0,10,-40.79405940594006,10,10,1.0,0.3,0.4183909408904962,0.505,-4.079405940594059,-0.005057603960396007,-0.01633436824392513
TRAIN,follow_mom15bps_cap0.53_win10s_slip1.00c,follow,15.0,0.53,10,1.0,10,-41.94757281553393,10,10,1.0,0.3,0.4019450696388083,0.5149999999999999,-4.1947572815533976,-0.005134504854368949,-0.016989514591931616
TRAIN,follow_mom15bps_cap0.53_win10s_slip2.00c,follow,15.0,0.53,10,2.0,10,-43.057142857142026,10,10,1.0,0.3,0.3861257077681372,0.5250000000000001,-4.305714285714286,-0.005208476190476152,-0.01762839000004636
TRAIN,follow_mom15bps_cap0.53_win10s_slip5.00c,follow,15.0,0.53,10,5.0,10,0.0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom15bps_cap0.53_win20s_slip0.00c,follow,15.0,0.53,20,0.0,10,-40.79405940594006,10,10,1.0,0.3,0.4183909408904962,0.505,-4.079405940594059,-0.005057603960396007,-0.01633436824392513
TRAIN,follow_mom15bps_cap0.53_win20s_slip1.00c,follow,15.0,0.53,20,1.0,10,-41.94757281553393,10,10,1.0,0.3,0.4019450696388083,0.5149999999999999,-4.1947572815533976,-0.005134504854368949,-0.016989514591931616
TRAIN,follow_mom15bps_cap0.53_win20s_slip2.00c,follow,15.0,0.53,20,2.0,10,-43.057142857142026,10,10,1.0,0.3,0.3861257077681372,0.5250000000000001,-4.305714285714286,-0.005208476190476152,-0.01762839000004636
TRAIN,follow_mom15bps_cap0.53_win20s_slip5.00c,follow,15.0,0.53,20,5.0,10,0.0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom15bps_cap0.53_win30s_slip0.00c,follow,15.0,0.53,30,0.0,10,-40.79405940594006,10,10,1.0,0.3,0.4183909408904962,0.505,-4.079405940594059,-0.005057603960396007,-0.01633436824392513
TRAIN,follow_mom15bps_cap0.53_win30s_slip1.00c,follow,15.0,0.53,30,1.0,10,-41.94757281553393,10,10,1.0,0.3,0.4019450696388083,0.5149999999999999,-4.1947572815533976,-0.005134504854368949,-0.016989514591931616
TRAIN,follow_mom15bps_cap0.53_win30s_slip2.00c,follow,15.0,0.53,30,2.0,10,-43.057142857142026,10,10,1.0,0.3,0.3861257077681372,0.5250000000000001,-4.305714285714286,-0.005208476190476152,-0.01762839000004636
TRAIN,follow_mom15bps_cap0.53_win30s_slip5.00c,follow,15.0,0.53,30,5.0,10,0.0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom15bps_cap0.53_win60s_slip0.00c,follow,15.0,0.53,60,0.0,10,-40.79405940594006,10,10,1.0,0.3,0.4183909408904962,0.505,-4.079405940594059,-0.005057603960396007,-0.01633436824392513
TRAIN,follow_mom15bps_cap0.53_win60s_slip1.00c,follow,15.0,0.53,60,1.0,10,-41.94757281553393,10,10,1.0,0.3,0.4019450696388083,0.5149999999999999,-4.1947572815533976,-0.005134504854368949,-0.016989514591931616
TRAIN,follow_mom15bps_cap0.53_win60s_slip2.00c,follow,15.0,0.53,60,2.0,10,-43.057142857142026,10,10,1.0,0.3,0.3861257077681372,0.5250000000000001,-4.305714285714286,-0.005208476190476152,-0.01762839000004636
TRAIN,follow_mom15bps_cap0.53_win60s_slip5.00c,follow,15.0,0.53,60,5.0,10,0.0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom15bps_cap0.55_win5s_slip0.00c,follow,15.0,0.55,5,0.0,10,-40.79405940594006,10,10,1.0,0.3,0.4183909408904962,0.505,-4.079405940594059,-0.005057603960396007,-0.01633436824392513
TRAIN,follow_mom15bps_cap0.55_win5s_slip1.00c,follow,15.0,0.55,5,1.0,10,-41.94757281553393,10,10,1.0,0.3,0.4019450696388083,0.5149999999999999,-4.1947572815533976,-0.005134504854368949,-0.016989514591931616
TRAIN,follow_mom15bps_cap0.55_win5s_slip2.00c,follow,15.0,0.55,5,2.0,10,-43.057142857142026,10,10,1.0,0.3,0.3861257077681372,0.5250000000000001,-4.305714285714286,-0.005208476190476152,-0.01762839000004636
TRAIN,follow_mom15bps_cap0.55_win5s_slip5.00c,follow,15.0,0.55,5,5.0,10,0.0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom15bps_cap0.55_win10s_slip0.00c,follow,15.0,0.55,10,0.0,10,-40.79405940594006,10,10,1.0,0.3,0.4183909408904962,0.505,-4.079405940594059,-0.005057603960396007,-0.01633436824392513
TRAIN,follow_mom15bps_cap0.55_win10s_slip1.00c,follow,15.0,0.55,10,1.0,10,-41.94757281553393,10,10,1.0,0.3,0.4019450696388083,0.5149999999999999,-4.1947572815533976,-0.005134504854368949,-0.016989514591931616
TRAIN,follow_mom15bps_cap0.55_win10s_slip2.00c,follow,15.0,0.55,10,2.0,10,-43.057142857142026,10,10,1.0,0.3,0.3861257077681372,0.5250000000000001,-4.305714285714286,-0.005208476190476152,-0.01762839000004636
TRAIN,follow_mom15bps_cap0.55_win10s_slip5.00c,follow,15.0,0.55,10,5.0,10,0.0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom15bps_cap0.55_win20s_slip0.00c,follow,15.0,0.55,20,0.0,10,-40.79405940594006,10,10,1.0,0.3,0.4183909408904962,0.505,-4.079405940594059,-0.005057603960396007,-0.01633436824392513
TRAIN,follow_mom15bps_cap0.55_win20s_slip1.00c,follow,15.0,0.55,20,1.0,10,-41.94757281553393,10,10,1.0,0.3,0.4019450696388083,0.5149999999999999,-4.1947572815533976,-0.005134504854368949,-0.016989514591931616
TRAIN,follow_mom15bps_cap0.55_win20s_slip2.00c,follow,15.0,0.55,20,2.0,10,-43.057142857142026,10,10,1.0,0.3,0.3861257077681372,0.5250000000000001,-4.305714285714286,-0.005208476190476152,-0.01762839000004636
TRAIN,follow_mom15bps_cap0.55_win20s_slip5.00c,follow,15.0,0.55,20,5.0,10,0.0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom15bps_cap0.55_win30s_slip0.00c,follow,15.0,0.55,30,0.0,10,-40.79405940594006,10,10,1.0,0.3,0.4183909408904962,0.505,-4.079405940594059,-0.005057603960396007,-0.01633436824392513
TRAIN,follow_mom15bps_cap0.55_win30s_slip1.00c,follow,15.0,0.55,30,1.0,10,-41.94757281553393,10,10,1.0,0.3,0.4019450696388083,0.5149999999999999,-4.1947572815533976,-0.005134504854368949,-0.016989514591931616
TRAIN,follow_mom15bps_cap0.55_win30s_slip2.00c,follow,15.0,0.55,30,2.0,10,-43.057142857142026,10,10,1.0,0.3,0.3861257077681372,0.5250000000000001,-4.305714285714286,-0.005208476190476152,-0.01762839000004636
TRAIN,follow_mom15bps_cap0.55_win30s_slip5.00c,follow,15.0,0.55,30,5.0,10,0.0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom15bps_cap0.55_win60s_slip0.00c,follow,15.0,0.55,60,0.0,10,-40.79405940594006,10,10,1.0,0.3,0.4183909408904962,0.505,-4.079405940594059,-0.005057603960396007,-0.01633436824392513
TRAIN,follow_mom15bps_cap0.55_win60s_slip1.00c,follow,15.0,0.55,60,1.0,10,-41.94757281553393,10,10,1.0,0.3,0.4019450696388083,0.5149999999999999,-4.1947572815533976,-0.005134504854368949,-0.016989514591931616
TRAIN,follow_mom15bps_cap0.55_win60s_slip2.00c,follow,15.0,0.55,60,2.0,10,-43.057142857142026,10,10,1.0,0.3,0.3861257077681372,0.5250000000000001,-4.305714285714286,-0.005208476190476152,-0.01762839000004636
TRAIN,follow_mom15bps_cap0.55_win60s_slip5.00c,follow,15.0,0.55,60,5.0,10,0.0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom15bps_cap0.57_win5s_slip0.00c,follow,15.0,0.57,5,0.0,10,-40.79405940594006,10,10,1.0,0.3,0.4183909408904962,0.505,-4.079405940594059,-0.005057603960396007,-0.01633436824392513
TRAIN,follow_mom15bps_cap0.57_win5s_slip1.00c,follow,15.0,0.57,5,1.0,10,-41.94757281553393,10,10,1.0,0.3,0.4019450696388083,0.5149999999999999,-4.1947572815533976,-0.005134504854368949,-0.016989514591931616
TRAIN,follow_mom15bps_cap0.57_win5s_slip2.00c,follow,15.0,0.57,5,2.0,10,-43.057142857142026,10,10,1.0,0.3,0.3861257077681372,0.5250000000000001,-4.305714285714286,-0.005208476190476152,-0.01762839000004636
TRAIN,follow_mom15bps_cap0.57_win5s_slip5.00c,follow,15.0,0.57,5,5.0,10,-46.14594594594564,10,10,1.0,0.3,0.3420880247227552,0.5549999999999999,-4.614594594594595,-0.005414396396396515,-0.019447152432376668
TRAIN,follow_mom15bps_cap0.57_win10s_slip0.00c,follow,15.0,0.57,10,0.0,10,-40.79405940594006,10,10,1.0,0.3,0.4183909408904962,0.505,-4.079405940594059,-0.005057603960396007,-0.01633436824392513
TRAIN,follow_mom15bps_cap0.57_win10s_slip1.00c,follow,15.0,0.57,10,1.0,10,-41.94757281553393,10,10,1.0,0.3,0.4019450696388083,0.5149999999999999,-4.1947572815533976,-0.005134504854368949,-0.016989514591931616
TRAIN,follow_mom15bps_cap0.57_win10s_slip2.00c,follow,15.0,0.57,10,2.0,10,-43.057142857142026,10,10,1.0,0.3,0.3861257077681372,0.5250000000000001,-4.305714285714286,-0.005208476190476152,-0.01762839000004636
TRAIN,follow_mom15bps_cap0.57_win10s_slip5.00c,follow,15.0,0.57,10,5.0,10,-46.14594594594564,10,10,1.0,0.3,0.3420880247227552,0.5549999999999999,-4.614594594594595,-0.005414396396396515,-0.019447152432376668
TRAIN,follow_mom15bps_cap0.57_win20s_slip0.00c,follow,15.0,0.57,20,0.0,10,-40.79405940594006,10,10,1.0,0.3,0.4183909408904962,0.505,-4.079405940594059,-0.005057603960396007,-0.01633436824392513
TRAIN,follow_mom15bps_cap0.57_win20s_slip1.00c,follow,15.0,0.57,20,1.0,10,-41.94757281553393,10,10,1.0,0.3,0.4019450696388083,0.5149999999999999,-4.1947572815533976,-0.005134504854368949,-0.016989514591931616
TRAIN,follow_mom15bps_cap0.57_win20s_slip2.00c,follow,15.0,0.57,20,2.0,10,-43.057142857142026,10,10,1.0,0.3,0.3861257077681372,0.5250000000000001,-4.305714285714286,-0.005208476190476152,-0.01762839000004636
TRAIN,follow_mom15bps_cap0.57_win20s_slip5.00c,follow,15.0,0.57,20,5.0,10,-46.14594594594564,10,10,1.0,0.3,0.3420880247227552,0.5549999999999999,-4.614594594594595,-0.005414396396396515,-0.019447152432376668
TRAIN,follow_mom15bps_cap0.57_win30s_slip0.00c,follow,15.0,0.57,30,0.0,10,-40.79405940594006,10,10,1.0,0.3,0.4183909408904962,0.505,-4.079405940594059,-0.005057603960396007,-0.01633436824392513
TRAIN,follow_mom15bps_cap0.57_win30s_slip1.00c,follow,15.0,0.57,30,1.0,10,-41.94757281553393,10,10,1.0,0.3,0.4019450696388083,0.5149999999999999,-4.1947572815533976,-0.005134504854368949,-0.016989514591931616
TRAIN,follow_mom15bps_cap0.57_win30s_slip2.00c,follow,15.0,0.57,30,2.0,10,-43.057142857142026,10,10,1.0,0.3,0.3861257077681372,0.5250000000000001,-4.305714285714286,-0.005208476190476152,-0.01762839000004636
TRAIN,follow_mom15bps_cap0.57_win30s_slip5.00c,follow,15.0,0.57,30,5.0,10,-46.14594594594564,10,10,1.0,0.3,0.3420880247227552,0.5549999999999999,-4.614594594594595,-0.005414396396396515,-0.019447152432376668
TRAIN,follow_mom15bps_cap0.57_win60s_slip0.00c,follow,15.0,0.57,60,0.0,10,-40.79405940594006,10,10,1.0,0.3,0.4183909408904962,0.505,-4.079405940594059,-0.005057603960396007,-0.01633436824392513
TRAIN,follow_mom15bps_cap0.57_win60s_slip1.00c,follow,15.0,0.57,60,1.0,10,-41.94757281553393,10,10,1.0,0.3,0.4019450696388083,0.5149999999999999,-4.1947572815533976,-0.005134504854368949,-0.016989514591931616
TRAIN,follow_mom15bps_cap0.57_win60s_slip2.00c,follow,15.0,0.57,60,2.0,10,-43.057142857142026,10,10,1.0,0.3,0.3861257077681372,0.5250000000000001,-4.305714285714286,-0.005208476190476152,-0.01762839000004636
TRAIN,follow_mom15bps_cap0.57_win60s_slip5.00c,follow,15.0,0.57,60,5.0,10,-46.14594594594564,10,10,1.0,0.3,0.3420880247227552,0.5549999999999999,-4.614594594594595,-0.005414396396396515,-0.019447152432376668
TRAIN,follow_mom15bps_cap0.60_win5s_slip0.00c,follow,15.0,0.6,5,0.0,10,-40.79405940594006,10,10,1.0,0.3,0.4183909408904962,0.505,-4.079405940594059,-0.005057603960396007,-0.01633436824392513
TRAIN,follow_mom15bps_cap0.60_win5s_slip1.00c,follow,15.0,0.6,5,1.0,10,-41.94757281553393,10,10,1.0,0.3,0.4019450696388083,0.5149999999999999,-4.1947572815533976,-0.005134504854368949,-0.016989514591931616
TRAIN,follow_mom15bps_cap0.60_win5s_slip2.00c,follow,15.0,0.6,5,2.0,10,-43.057142857142026,10,10,1.0,0.3,0.3861257077681372,0.5250000000000001,-4.305714285714286,-0.005208476190476152,-0.01762839000004636
TRAIN,follow_mom15bps_cap0.60_win5s_slip5.00c,follow,15.0,0.6,5,5.0,10,-46.14594594594564,10,10,1.0,0.3,0.3420880247227552,0.5549999999999999,-4.614594594594595,-0.005414396396396515,-0.019447152432376668
TRAIN,follow_mom15bps_cap0.60_win10s_slip0.00c,follow,15.0,0.6,10,0.0,10,-40.79405940594006,10,10,1.0,0.3,0.4183909408904962,0.505,-4.079405940594059,-0.005057603960396007,-0.01633436824392513
TRAIN,follow_mom15bps_cap0.60_win10s_slip1.00c,follow,15.0,0.6,10,1.0,10,-41.94757281553393,10,10,1.0,0.3,0.4019450696388083,0.5149999999999999,-4.1947572815533976,-0.005134504854368949,-0.016989514591931616
TRAIN,follow_mom15bps_cap0.60_win10s_slip2.00c,follow,15.0,0.6,10,2.0,10,-43.057142857142026,10,10,1.0,0.3,0.3861257077681372,0.5250000000000001,-4.305714285714286,-0.005208476190476152,-0.01762839000004636
TRAIN,follow_mom15bps_cap0.60_win10s_slip5.00c,follow,15.0,0.6,10,5.0,10,-46.14594594594564,10,10,1.0,0.3,0.3420880247227552,0.5549999999999999,-4.614594594594595,-0.005414396396396515,-0.019447152432376668
TRAIN,follow_mom15bps_cap0.60_win20s_slip0.00c,follow,15.0,0.6,20,0.0,10,-40.79405940594006,10,10,1.0,0.3,0.4183909408904962,0.505,-4.079405940594059,-0.005057603960396007,-0.01633436824392513
TRAIN,follow_mom15bps_cap0.60_win20s_slip1.00c,follow,15.0,0.6,20,1.0,10,-41.94757281553393,10,10,1.0,0.3,0.4019450696388083,0.5149999999999999,-4.1947572815533976,-0.005134504854368949,-0.016989514591931616
TRAIN,follow_mom15bps_cap0.60_win20s_slip2.00c,follow,15.0,0.6,20,2.0,10,-43.057142857142026,10,10,1.0,0.3,0.3861257077681372,0.5250000000000001,-4.305714285714286,-0.005208476190476152,-0.01762839000004636
TRAIN,follow_mom15bps_cap0.60_win20s_slip5.00c,follow,15.0,0.6,20,5.0,10,-46.14594594594564,10,10,1.0,0.3,0.3420880247227552,0.5549999999999999,-4.614594594594595,-0.005414396396396515,-0.019447152432376668
TRAIN,follow_mom15bps_cap0.60_win30s_slip0.00c,follow,15.0,0.6,30,0.0,10,-40.79405940594006,10,10,1.0,0.3,0.4183909408904962,0.505,-4.079405940594059,-0.005057603960396007,-0.01633436824392513
TRAIN,follow_mom15bps_cap0.60_win30s_slip1.00c,follow,15.0,0.6,30,1.0,10,-41.94757281553393,10,10,1.0,0.3,0.4019450696388083,0.5149999999999999,-4.1947572815533976,-0.005134504854368949,-0.016989514591931616
TRAIN,follow_mom15bps_cap0.60_win30s_slip2.00c,follow,15.0,0.6,30,2.0,10,-43.057142857142026,10,10,1.0,0.3,0.3861257077681372,0.5250000000000001,-4.305714285714286,-0.005208476190476152,-0.01762839000004636
TRAIN,follow_mom15bps_cap0.60_win30s_slip5.00c,follow,15.0,0.6,30,5.0,10,-46.14594594594564,10,10,1.0,0.3,0.3420880247227552,0.5549999999999999,-4.614594594594595,-0.005414396396396515,-0.019447152432376668
TRAIN,follow_mom15bps_cap0.60_win60s_slip0.00c,follow,15.0,0.6,60,0.0,10,-40.79405940594006,10,10,1.0,0.3,0.4183909408904962,0.505,-4.079405940594059,-0.005057603960396007,-0.01633436824392513
TRAIN,follow_mom15bps_cap0.60_win60s_slip1.00c,follow,15.0,0.6,60,1.0,10,-41.94757281553393,10,10,1.0,0.3,0.4019450696388083,0.5149999999999999,-4.1947572815533976,-0.005134504854368949,-0.016989514591931616
TRAIN,follow_mom15bps_cap0.60_win60s_slip2.00c,follow,15.0,0.6,60,2.0,10,-43.057142857142026,10,10,1.0,0.3,0.3861257077681372,0.5250000000000001,-4.305714285714286,-0.005208476190476152,-0.01762839000004636
TRAIN,follow_mom15bps_cap0.60_win60s_slip5.00c,follow,15.0,0.6,60,5.0,10,-46.14594594594564,10,10,1.0,0.3,0.3420880247227552,0.5549999999999999,-4.614594594594595,-0.005414396396396515,-0.019447152432376668
TRAIN,follow_mom15bps_cap0.65_win5s_slip0.00c,follow,15.0,0.65,5,0.0,10,-40.79405940594006,10,10,1.0,0.3,0.4183909408904962,0.505,-4.079405940594059,-0.005057603960396007,-0.01633436824392513
TRAIN,follow_mom15bps_cap0.65_win5s_slip1.00c,follow,15.0,0.65,5,1.0,10,-41.94757281553393,10,10,1.0,0.3,0.4019450696388083,0.5149999999999999,-4.1947572815533976,-0.005134504854368949,-0.016989514591931616
TRAIN,follow_mom15bps_cap0.65_win5s_slip2.00c,follow,15.0,0.65,5,2.0,10,-43.057142857142026,10,10,1.0,0.3,0.3861257077681372,0.5250000000000001,-4.305714285714286,-0.005208476190476152,-0.01762839000004636
TRAIN,follow_mom15bps_cap0.65_win5s_slip5.00c,follow,15.0,0.65,5,5.0,10,-46.14594594594564,10,10,1.0,0.3,0.3420880247227552,0.5549999999999999,-4.614594594594595,-0.005414396396396515,-0.019447152432376668
TRAIN,follow_mom15bps_cap0.65_win10s_slip0.00c,follow,15.0,0.65,10,0.0,10,-40.79405940594006,10,10,1.0,0.3,0.4183909408904962,0.505,-4.079405940594059,-0.005057603960396007,-0.01633436824392513
TRAIN,follow_mom15bps_cap0.65_win10s_slip1.00c,follow,15.0,0.65,10,1.0,10,-41.94757281553393,10,10,1.0,0.3,0.4019450696388083,0.5149999999999999,-4.1947572815533976,-0.005134504854368949,-0.016989514591931616
TRAIN,follow_mom15bps_cap0.65_win10s_slip2.00c,follow,15.0,0.65,10,2.0,10,-43.057142857142026,10,10,1.0,0.3,0.3861257077681372,0.5250000000000001,-4.305714285714286,-0.005208476190476152,-0.01762839000004636
TRAIN,follow_mom15bps_cap0.65_win10s_slip5.00c,follow,15.0,0.65,10,5.0,10,-46.14594594594564,10,10,1.0,0.3,0.3420880247227552,0.5549999999999999,-4.614594594594595,-0.005414396396396515,-0.019447152432376668
TRAIN,follow_mom15bps_cap0.65_win20s_slip0.00c,follow,15.0,0.65,20,0.0,10,-40.79405940594006,10,10,1.0,0.3,0.4183909408904962,0.505,-4.079405940594059,-0.005057603960396007,-0.01633436824392513
TRAIN,follow_mom15bps_cap0.65_win20s_slip1.00c,follow,15.0,0.65,20,1.0,10,-41.94757281553393,10,10,1.0,0.3,0.4019450696388083,0.5149999999999999,-4.1947572815533976,-0.005134504854368949,-0.016989514591931616
TRAIN,follow_mom15bps_cap0.65_win20s_slip2.00c,follow,15.0,0.65,20,2.0,10,-43.057142857142026,10,10,1.0,0.3,0.3861257077681372,0.5250000000000001,-4.305714285714286,-0.005208476190476152,-0.01762839000004636
TRAIN,follow_mom15bps_cap0.65_win20s_slip5.00c,follow,15.0,0.65,20,5.0,10,-46.14594594594564,10,10,1.0,0.3,0.3420880247227552,0.5549999999999999,-4.614594594594595,-0.005414396396396515,-0.019447152432376668
TRAIN,follow_mom15bps_cap0.65_win30s_slip0.00c,follow,15.0,0.65,30,0.0,10,-40.79405940594006,10,10,1.0,0.3,0.4183909408904962,0.505,-4.079405940594059,-0.005057603960396007,-0.01633436824392513
TRAIN,follow_mom15bps_cap0.65_win30s_slip1.00c,follow,15.0,0.65,30,1.0,10,-41.94757281553393,10,10,1.0,0.3,0.4019450696388083,0.5149999999999999,-4.1947572815533976,-0.005134504854368949,-0.016989514591931616
TRAIN,follow_mom15bps_cap0.65_win30s_slip2.00c,follow,15.0,0.65,30,2.0,10,-43.057142857142026,10,10,1.0,0.3,0.3861257077681372,0.5250000000000001,-4.305714285714286,-0.005208476190476152,-0.01762839000004636
TRAIN,follow_mom15bps_cap0.65_win30s_slip5.00c,follow,15.0,0.65,30,5.0,10,-46.14594594594564,10,10,1.0,0.3,0.3420880247227552,0.5549999999999999,-4.614594594594595,-0.005414396396396515,-0.019447152432376668
TRAIN,follow_mom15bps_cap0.65_win60s_slip0.00c,follow,15.0,0.65,60,0.0,10,-40.79405940594006,10,10,1.0,0.3,0.4183909408904962,0.505,-4.079405940594059,-0.005057603960396007,-0.01633436824392513
TRAIN,follow_mom15bps_cap0.65_win60s_slip1.00c,follow,15.0,0.65,60,1.0,10,-41.94757281553393,10,10,1.0,0.3,0.4019450696388083,0.5149999999999999,-4.1947572815533976,-0.005134504854368949,-0.016989514591931616
TRAIN,follow_mom15bps_cap0.65_win60s_slip2.00c,follow,15.0,0.65,60,2.0,10,-43.057142857142026,10,10,1.0,0.3,0.3861257077681372,0.5250000000000001,-4.305714285714286,-0.005208476190476152,-0.01762839000004636
TRAIN,follow_mom15bps_cap0.65_win60s_slip5.00c,follow,15.0,0.65,60,5.0,10,-46.14594594594564,10,10,1.0,0.3,0.3420880247227552,0.5549999999999999,-4.614594594594595,-0.005414396396396515,-0.019447152432376668
TRAIN,fade_mom0bps_cap0.50_win5s_slip0.00c,fade,0.0,0.5,5,0.0,10,0.0,0,3954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,fade_mom0bps_cap0.50_win5s_slip1.00c,fade,0.0,0.5,5,1.0,10,0.0,0,3954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,fade_mom0bps_cap0.50_win5s_slip2.00c,fade,0.0,0.5,5,2.0,10,0.0,0,3954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,fade_mom0bps_cap0.50_win5s_slip5.00c,fade,0.0,0.5,5,5.0,10,0.0,0,3954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,fade_mom0bps_cap0.50_win10s_slip0.00c,fade,0.0,0.5,10,0.0,10,0.0,0,3954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,fade_mom0bps_cap0.50_win10s_slip1.00c,fade,0.0,0.5,10,1.0,10,0.0,0,3954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,fade_mom0bps_cap0.50_win10s_slip2.00c,fade,0.0,0.5,10,2.0,10,0.0,0,3954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
