sample,strategy,entry_idx,exit_idx,side,entry_price,exit_price,exit_type,pnl
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5085315373278556,1.0,settlement,9.644463786348997
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5061139847622695,1.0,settlement,9.738394948713328
TRAIN,late_limit_97_to_99,270.0,,UP,0.5061721067102495,1.0,settlement,9.736126162290386
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5084809478517461,1.0,settlement,9.646420231177714
TRAIN,late_limit_97_to_99,270.0,,UP,0.5065710601295527,1.0,settlement,9.720567093277214
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5051910131543184,1.0,settlement,9.774493052364228
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5052007119204072,1.0,settlement,9.774113040710578
TRAIN,late_limit_97_to_99,270.0,,UP,0.5051779906834984,1.0,settlement,9.775003314515239
TRAIN,late_limit_97_to_99,270.0,,UP,0.5066364131137086,1.0,settlement,9.718020681422317
TRAIN,late_limit_97_to_99,270.0,,UP,0.505842639503233,1.0,settlement,9.748993791864962
TRAIN,late_limit_97_to_99,270.0,,UP,0.5053571852627287,1.0,settlement,9.76798420527281
TRAIN,late_limit_97_to_99,270.0,,UP,0.5059975922957278,1.0,settlement,9.742939887973911
TRAIN,late_limit_97_to_99,270.0,,UP,0.5090571798658051,1.0,settlement,9.62415864370314
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5053049692122585,1.0,settlement,9.770029010776259
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5050646823371058,1.0,settlement,9.779444209257722
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5077642930495836,1.0,settlement,9.674177272570628
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5069893215437357,1.0,settlement,9.704281311391181
TRAIN,late_limit_97_to_99,270.0,,UP,0.5053181828681137,1.0,settlement,9.769511517755866
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5066994065767525,1.0,settlement,9.715566827598497
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5061550363476658,1.0,settlement,9.736792448729563
TRAIN,late_limit_97_to_99,270.0,,UP,0.5051084399610538,1.0,settlement,9.77772898027807
TRAIN,late_limit_97_to_99,270.0,,UP,0.5075181077717261,1.0,settlement,9.683730461766789
TRAIN,late_limit_97_to_99,270.0,,UP,0.5055533508640287,1.0,settlement,9.760306040716074
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5062982442418337,1.0,settlement,9.731204183958209
TRAIN,late_limit_97_to_99,270.0,,UP,0.5061970117240271,1.0,settlement,9.735154156168523
TRAIN,late_limit_97_to_99,270.0,,UP,0.5054375837074767,1.0,settlement,9.76483658980834
TRAIN,late_limit_97_to_99,270.0,,UP,0.5061198221393881,1.0,settlement,9.738167063541617
TRAIN,late_limit_97_to_99,270.0,,UP,0.5069145400733914,1.0,settlement,9.707191093299855
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5055540335432874,1.0,settlement,9.76027933020885
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5056653624630504,1.0,settlement,9.755924440010883
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5051755277441894,1.0,settlement,9.775099823330706
